digits,t,d,side,norm4,model_mean,survival
40,6188961639244892136201521492406173192741,589206,d+1,0.00185,15515457.8,0.952786
40,6312902705668433693229542006552605566719,4524288,d-1,0.01420,9529109.4,0.600951
40,3553977507346532248727936132331861473339,11169672,d+1,0.03599,7990295.7,0.245190
40,7799378137786431843641511347346410173241,15458478,d-1,0.04804,20523250.8,0.456017
40,5914792196482920435642775592847033921161,32225406,d+1,0.10143,13711344.5,0.100935
40,1181426695534616482829325292334080030241,10567986,d+1,0.03585,11826285.6,0.397493
40,2067256670240567092076647159432798796459,1267662,d+1,0.00419,11896642.5,0.881014
40,1304092776693102213272744685353409204539,8215878,d-1,0.02774,16767273.6,0.591321
40,4435354547259092720828856443344228939949,19350708,d-1,0.06172,11154964.5,0.178599
40,8452377358817648933072724599723724738491,22339608,d-1,0.06917,17637083.1,0.277855
40,8460440238531322567028607761067592644311,429528,d+1,0.00133,29656415.9,0.980311
40,7469628304352318482725461764720341666599,18381870,d+1,0.05724,9601484.7,0.150981
40,7993554791916747408600681994461284876567,10484352,d-1,0.03254,32334270.8,0.700245
40,5795352756489003514371282044946636580271,118724778,d+1,0.37403,36828142.9,0.045466
40,8147002595773518495135153648661577015867,62455302,both,0.19370,22120642.8,0.065379
40,8809096083387147963857076248666180706311,17804208,d-1,0.05502,12552791.6,0.240544
40,7862001576245291321417911674166471011617,2901294,d-1,0.00901,10711828.4,0.739728
40,9852540734248932270079730065293587562029,3926730,both,0.01207,10765173.5,0.671040
40,6040135071243266922840207128863874659691,13324398,d-1,0.04190,18359400.6,0.468236
40,7054289606705861469072906593827167095687,27673194,d-1,0.08640,21729577.9,0.276066
40,1632618111024951686661443908582236055517,45113742,d+1,0.15074,16388718.1,0.069822
40,3245031652074011611636078657977773660141,74033418,d-1,0.23958,22701183.1,0.044057
40,1880878470218061421238086898671377816707,12980562,d+1,0.04309,17223761.1,0.455779
40,1828266101106913007490537189850556779031,16392786,d+1,0.05448,25563000.6,0.508789
40,1630009708602208731094315395089797949729,19144920,d+1,0.06397,10000199.8,0.151013
40,5585571925822483056888733544360325072821,12491808,d-1,0.03942,14118988.9,0.400914
40,7643203794415215840339061455105109506491,11669766,d+1,0.03630,10811460.2,0.332160
40,7661224295822506595072100094250699042891,22859838,d+1,0.07110,31266454.4,0.465872
40,8536517112983691532812321531105944379989,217308,both,0.00067,5469093.2,0.951264
40,2622233586785272824475641306486886342277,3536844,d-1,0.01156,9371338.0,0.662903
40,7397678212501256764107979049204160147371,2597346,d+1,0.00809,12005399.3,0.783056
40,5871252295894216744935677843162795854061,6332166,d+1,0.01994,9577982.4,0.498772
40,1107955019910583889008786616676734080691,6827016,d+1,0.02323,12875676.7,0.567879
40,3506933074258598960048238641981841853841,29239818,d-1,0.09428,27172244.9,0.333326
40,9721651689921662212148396032874098171517,9667812,d-1,0.02974,13462283.4,0.471512
40,9432571615091604592071557519118013651367,11844672,d-1,0.03649,11549752.7,0.349776
40,8002095694066374752209539148189988919449,14496528,d-1,0.04500,11104616.2,0.267622
40,9704841286761833877794907476345387649479,675450,d-1,0.00208,4349286.8,0.836842
40,7370644699605045269702511431200324726031,34934988,d+1,0.10885,21432167.8,0.197078
40,5313977914543992255606854958103035780059,60588,d+1,0.00019,15734659.9,0.994065
40,2964214695878540143189615083011102063267,6146592,d+1,0.01997,16307916.3,0.663377
40,9243699330208470784122394676790073157279,10841058,d-1,0.03343,4665070.2,0.103064
40,8952949521753483041466246913354131318401,6035736,d+1,0.01864,14816401.3,0.643016
40,9801599879777945070661109115339543562049,1309638,d+1,0.00403,13102642.8,0.887575
40,9382115459082158065609987639658808314927,13857792,d+1,0.04270,26529803.3,0.572680
40,8719270833696130902674420801959352606351,3677238,d+1,0.01137,7182349.6,0.578575
40,2106459755342216239395697751098274720609,1911288,d+1,0.00631,9223736.6,0.790178
40,8474152539025270423168835077372872758477,42159414,d-1,0.13052,38128399.3,0.324099
40,4418028296913952686926327411930045551439,5148120,d-1,0.01642,6687695.7,0.448566
40,8449765876876738403166885718917881266109,2700162,d+1,0.00836,4967914.2,0.561181
40,9946595991996569180253110163038393373287,14498022,d+1,0.04455,13124713.1,0.324291
40,6278335892789835159030053527017968056187,21658002,both,0.06798,13142408.7,0.193762
40,1694909112322259568613977095396429158811,4743636,d+1,0.01582,16098478.5,0.721981
40,9723052836737217721115009000794291395167,135971382,d+1,0.41830,39766007.6,0.038083
40,4536404635267293654370716597251223137777,8764602,d-1,0.02793,11397441.7,0.448468
40,4308671242928944960310986189544434727099,9049212,d-1,0.02890,19185443.5,0.602460
40,2749404809907037930718433161633161630859,4380552,d+1,0.01429,14236769.1,0.711711
40,3928302166154539064963256829671471021449,11631510,d-1,0.03731,9457052.3,0.287677
40,8621455463312373281560788477020785858259,20318388,d-1,0.06285,7729535.0,0.078048
40,6908306464250675558725164269079286558469,12853530,d+1,0.04017,7504458.9,0.182235
40,5045166154851102123995905245290830915979,3891432,d-1,0.01234,10016692.6,0.655775
40,3641811847728375313656723421934525444921,3478308,d+1,0.01120,23654636.1,0.843194
40,6380965537578573237678850379845215072611,26480178,d-1,0.08305,39804419.0,0.497257
40,1707617879619919849464590399600251197509,5270610,d-1,0.01757,8838760.2,0.532146
40,5155030624738321947607067281966789419641,481146,d+1,0.00152,10464658.3,0.943692
40,7361089471288869354879586431933092205587,22836894,d-1,0.07116,41369155.3,0.556399
40,4529875185006559133676180084388711092281,13393458,d+1,0.04268,40521854.5,0.696003
40,1465652824194261521315751303140672399699,4847052,d+1,0.01628,4585240.2,0.339485
40,6424621685199880141250614560651700949117,4539372,both,0.01423,21892941.0,0.791201
40,7930291158051214530503721317992721735579,8561028,d-1,0.02658,11533597.1,0.460853
40,8748438117792557876021751165766144896989,7395960,d+1,0.02286,8152782.6,0.392365
40,8671578618057078713128791221868911580551,33943188,d-1,0.10497,21302045.4,0.203999
40,8988577774713221980473598117513868067941,25680876,d+1,0.07929,37196726.3,0.485036
40,7293258293823193200533762546590876637657,2854044,d-1,0.00890,33201796.4,0.901963
40,4738390475400025666121557278467262478121,19329318,d+1,0.06146,36407685.5,0.568118
40,8851401051009646650506627440814674475447,1021662,both,0.00316,23358914.6,0.946564
40,7133280288040487143081336313743210504841,16930578,d+1,0.05283,12604822.8,0.258278
40,7161523240984409897751119385277375681919,37773810,d+1,0.11785,7670364.8,0.009891
40,8931987318208329238734980800340345625101,16777506,d+1,0.05182,23813364.6,0.478412
40,7173341096041318987154906102775526431449,13717938,d+1,0.04279,19247858.7,0.474160
40,9443805232937580062966642074409653412309,7749498,d+1,0.02387,20374246.9,0.660903
40,6937703569163751502300367392382960892491,7513548,d-1,0.02348,8921715.7,0.417780
40,5631280060659994191342634683062897511419,7234518,d-1,0.02282,8356091.7,0.408502
40,7220734937635809424654208049532949825789,5508060,d-1,0.01718,5836481.1,0.378763
40,8946431155688858929068643258560610524257,28644912,d-1,0.08846,15354836.3,0.158109
40,2577963429368579031381905597774651254271,8391696,d+1,0.02745,11873757.5,0.476939
40,6312444861123281261265875216287622468981,30080658,d-1,0.09439,32585318.2,0.386380
40,7115086469222582054980431153427150063091,4118706,d+1,0.01285,21974825.4,0.808103
40,9419736456738393918892566109648191116861,12821628,d+1,0.03950,26529752.9,0.595664
40,2405096604717835210018131772410914123909,4825992,both,0.01584,11755659.7,0.640449
40,1198886081993279350045487686438367133011,12391728,d-1,0.04201,35795412.5,0.684765
40,8014160562944995683432158140194090731849,27763020,d-1,0.08617,10491138.3,0.076848
40,7850492689848794713485342526880536631279,3560340,d-1,0.01106,6520077.4,0.559546
40,6437628935418935475252338592132368018087,61494222,d-1,0.19280,37185199.5,0.192777
40,5007133692110501507026188554389553335121,92382048,d+1,0.29301,39564712.5,0.102349
40,7646137398003932473414888155932498995727,265512,both,0.00083,9776597.5,0.965048
40,2852015910717050948344984665901830867329,3653910,d+1,0.01190,5584400.5,0.502617
40,6481861124564174891016209037089544506081,47740746,d+1,0.14963,23741929.6,0.138091
40,8045750001317612368856702777642894594267,12855234,d-1,0.03989,19841299.5,0.505801
40,2403515740303321408037750100188666549711,3225138,both,0.01058,12504954.8,0.750034
40,3562756716030043626059857589438527317821,12601296,d+1,0.04060,33542536.7,0.664350
40,4682192696525725224346346409700310347751,2676678,d+1,0.00852,10529358.4,0.752841
40,5235442983918346811951433247478952836087,76992,d-1,0.00024,10509901.7,0.989374
40,9897995661899499590610188085247162836131,43033458,d-1,0.13228,33325417.5,0.271435
40,2361626034530166087825924228036896739191,2176458,d-1,0.00715,18817895.3,0.872319
40,5137099486651079914770312183216170280929,14508738,d-1,0.04596,9438954.5,0.214994
40,5873007622296604732824113910665906016479,3590670,d-1,0.01131,18900078.9,0.805295
40,1086419741213326797366625521157811124929,3911508,d-1,0.01332,15024355.0,0.747577
40,5390281659776716094213241246074366554649,3116658,d-1,0.00985,17933104.1,0.819264
40,8639213511374344376771752418439379839689,2490738,d-1,0.00770,10940638.2,0.774338
40,9524068008515087221044373588581728267201,77592828,d+1,0.23893,14034240.9,0.005831
40,4587844839434430549416492070209727350267,8878824,d-1,0.02828,11517508.1,0.447882
40,3432499819535655371673650476371238498211,78155106,d+1,0.25226,34934823.0,0.112039
40,3993682192457512740845060941594513681169,2179752,d+1,0.00699,11515469.3,0.805498
40,6702489383519635478528904182095829111579,2890062,d-1,0.00904,6735107.0,0.629422
40,1465383955069483930671766139912318192039,1530522,both,0.00514,4170792.1,0.670721
40,8185682023573799754668462557146171694211,5422698,d+1,0.01681,22654677.0,0.764462
40,7830799185712437463909084715449007515367,13436862,d-1,0.04175,24292928.3,0.555821
40,2555701244382125300789040874737750111059,2582688,d-1,0.00845,14943511.1,0.819994
40,1201589204767479832647747193848392833319,1186812,both,0.00402,18517293.1,0.924190
40,9593664378821999449522909924730035961081,15504108,d-1,0.04773,19544950.4,0.438491
40,6314544494362495252677919103441740009301,20260458,d+1,0.06358,32230176.6,0.515469
40,8912341414424488532835995561753342359577,16315914,d-1,0.05039,37504972.7,0.625658
40,8516942182267770456335508553584789747251,50142798,d-1,0.15520,26097955.0,0.150165
40,9743900500521501763969641236292594871577,18610914,d-1,0.05725,16744914.3,0.322157
40,8271885199001130602209543959539203882511,3610158,d-1,0.01119,19778119.9,0.811596
40,4199564902996059143480179745619519846569,1259478,d-1,0.00403,14759622.0,0.902201
40,4343445676688818936897597902719927132117,13180272,d+1,0.04208,17846794.4,0.462374
40,9954525215361196506255339200429319565631,19887246,d+1,0.06111,16346936.5,0.291367
40,4244559758050334281717773939340851349169,16798830,d-1,0.05369,11387189.8,0.227945
40,6560164623238388282654353332176633583539,15573492,d-1,0.04878,19410372.0,0.434322
40,5975592046283781621282985472895428616821,35427756,d+1,0.11146,23154361.7,0.216520
40,7747194589688988903993279231494586232121,47071536,d+1,0.14633,33762885.6,0.246195
40,3353185601444421610527000139980036415139,7953270,both,0.02570,5249822.7,0.219421
40,1978712277719418242049862837894903340417,19760712,d-1,0.06544,13261352.4,0.224785
40,5535046938535638371745577431503277075677,15416964,d-1,0.04867,20190436.3,0.451396
40,6547268574244981248018836328112158430151,3532458,d-1,0.01107,19995398.7,0.817431
40,1001315451265352597024339594400901308269,1331952,d-1,0.00455,18432728.6,0.915647
40,1216130483742050263588707602232451469729,1769988,d-1,0.00600,10698926.0,0.827069
40,8375011224504453217290315668702348991389,1304112,both,0.00404,3729611.5,0.683240
40,2946061081992216113804285214115696494479,582450,d+1,0.00189,9679523.2,0.928070
40,5032528347697195753637360346458339946989,5424108,d+1,0.01720,6521169.3,0.422198
40,3830717627252739565926728607541595605199,4610910,d+1,0.01481,5803909.7,0.437957
40,7088168692595350445910919725889067725649,2554482,d-1,0.00797,6215182.7,0.641242
40,2401514780448895425701281351173020115569,8638050,d+1,0.02835,10107268.8,0.412428
40,7121177315187251575221977335475564848679,24811608,d-1,0.07743,11519613.2,0.121084
40,5160016760287026800132984576292700993481,22934496,d+1,0.07264,16028870.9,0.237758
40,1912092103563513441481515870861915853031,15133938,d+1,0.05020,34748785.1,0.625237
40,4350754320255687089353201993315533480011,62157378,d-1,0.19843,20508338.0,0.054200
40,7801673948466221331141933885478315525799,136560,d-1,0.00042,10449996.6,0.982181
40,4518625419197339389354058456838901345037,51577272,d-1,0.16437,22355472.0,0.104978
40,3150560211320291933004524719654684167191,774678,d+1,0.00251,7499987.6,0.884474
40,7335907287293088301677485391046058781629,3394098,d+1,0.01058,15664582.7,0.782745
40,9816919883907081627303748856433572658017,6865212,d-1,0.02111,17386434.2,0.651272
40,8576689371376792685668878887768082190961,8002986,d+1,0.02476,21512929.3,0.666815
40,7069557964789584982690881870870800147279,8518668,d-1,0.02659,12978829.9,0.501021
40,3703755741076737579900674809245147608999,9562092,d+1,0.03075,16160151.3,0.534203
40,5910569432441428233622246205015709040517,6272754,d-1,0.01974,8322157.3,0.455385
40,6187063717557177259917548570675099570357,43865802,d+1,0.13778,40149880.6,0.328242
40,5760273396870217228656412860589845563747,23244294,d-1,0.07325,18134632.1,0.273898
40,9464369171964132232543404999720418014239,8679990,d+1,0.02674,13251890.3,0.501681
40,8250072657615584361184985711529185873777,82848072,d-1,0.25680,24367206.9,0.038855
40,5123795077322373052844409907308717682667,37854,d-1,0.00012,21488922.3,0.997125
40,5530773718819520151536517245872006865867,25797672,d-1,0.08145,19482610.3,0.263080
40,7176756875051551093960318603373555720981,82412088,d-1,0.25709,26714385.3,0.051653
40,6428949500244565485087805240076822428697,12671574,d-1,0.03973,37004459.0,0.687442
40,3500835013290479589232834930781999551649,21804198,d-1,0.07031,14777760.4,0.227911
40,7856425889175428422594761511487535720791,23167158,d+1,0.07197,16373106.2,0.241353
40,6653707975528225601994466901011643066747,59520684,d-1,0.18633,33750910.8,0.173943
40,8686563640499348726056484521958514198239,16578300,d+1,0.05127,11957749.4,0.247876
40,2161964743284663112019001316645542964037,6298884,d-1,0.02077,14795460.6,0.631240
40,1737800453670206354032791431068782904211,19545648,d+1,0.06512,11850809.4,0.193523
40,3750037065673768285631448399585694394321,7758438,d-1,0.02494,14988852.0,0.575476
40,4023164402054928857123735845386031787111,57918,d-1,0.00019,19986712.0,0.995451
40,1799634571642141554443423189519344584167,4940364,d-1,0.01643,8921017.6,0.554829
40,2533489655136891719211208471014772872617,6335202,d-1,0.02074,32117228.0,0.799417
40,1717933351097452792131733066395599517131,54179298,d+1,0.18060,19876733.4,0.071564
40,1718224376283085299317894065460024506007,20114664,d-1,0.06705,38462392.1,0.572696
40,3082121065796778926136342593669340344447,9279642,d+1,0.03010,25956351.0,0.676561
40,6861313357290644254721502653860739438477,54595632,d+1,0.17067,21969009.8,0.089172
40,7761389289169844990249250991438752268607,9131664,d-1,0.02838,22867738.7,0.648793
40,6904678977992479883428434732882504334697,6943602,d+1,0.02170,21762985.2,0.704244
40,5796048341146745868679113388954645337729,626682,d+1,0.00197,9903436.4,0.925467
40,8425260657251282798151726707816902248791,78222756,d+1,0.24223,37362811.8,0.127930
40,1194710438695420869098364150053411801171,4046508,d-1,0.01372,10403145.5,0.654977
40,5562809020489634915970126982912523672141,54468,d+1,0.00017,36681147.6,0.997525
40,7971883476533902922564302938331344008207,57287124,d-1,0.17785,20145833.3,0.064362
40,6223610464968119096294911564375198514291,37023498,d+1,0.11626,23883211.5,0.212465
40,9695621800218087326831285318216500787291,51999888,d-1,0.15999,35908693.3,0.233957
40,6896145857333428138242648356873646096467,26704032,d+1,0.08346,24238204.1,0.325355
40,2129579427884190090132392549863426726079,3073980,both,0.01014,6917168.2,0.619663
40,2429712462169266787761793221549462975167,7733772,d-1,0.02537,15317285.6,0.582858
40,7394358006921565163496846959235965421377,2271924,d-1,0.00708,11019001.8,0.791658
40,3696160536093493975897857478842809815631,2905266,d+1,0.00935,15502233.2,0.807889
40,3706321430835337152180038531020763196479,5968812,both,0.01920,6805776.2,0.403997
40,4623905241374789040799924693048264780661,9067698,d-1,0.02887,21632517.4,0.635567
40,1743193418290384742818390671318513541997,33830472,both,0.11269,15381139.7,0.116022
40,7377591959880290628529360590692120248379,14234832,d+1,0.04435,7209357.6,0.142719
60,786235551961258704041681388242631881908978841544960937584389,36256548,d-1,0.02034,74080339.7,0.593640
60,265588934195237675713195201914634319131847738439443166094277,13189272,d-1,0.00765,122932297.3,0.882838
60,758553565023747016011134541351742794319326473664645674578481,58961778,d+1,0.03312,137056100.4,0.630419
60,165591472981917972217940986277194401212240413765869945372461,59896518,d-1,0.03525,57566429.0,0.345558
60,457796643834289440445361781568235025932098111564308594222719,4765842,d-1,0.00272,86593943.6,0.935188
60,527948165761782176464350202586580286941011447382745852737689,5288268,d-1,0.00300,31082923.3,0.825251
